RowNumber,CustomerId,CreditScore,State,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4062,15926305,435,Texas,Female,35,7,22755.41,2,1,1,0,0,4,PLATINUM,781
4063,16010408,681,Oregon,Female,38,10,0.0,1,1,0,0,0,3,GOLD,673
4064,15975987,769,Iowa,Male,33,8,170008.41,1,1,0,0,0,3,PLATINUM,521
4065,18981105,783,Texas,Female,32,10,184457.75,1,1,0,1,0,3,SILVER,250
4066,18086522,679,Idaho,Male,29,9,75136.13,1,1,1,0,0,1,GOLD,952
4067,16528546,633,Arizona,Male,37,9,158512.14,4,0,0,0,0,5,GOLD,624
4068,17968147,409,Wisconsin,Male,43,0,3820.61,3,1,0,0,0,3,SILVER,450
4069,19413848,414,Colorado,Female,49,1,116507.92,1,0,1,0,1,1,DIAMOND,565
4070,17094062,681,Delaware,Female,29,3,0.0,2,1,0,0,0,4,PLATINUM,930
4071,15674803,556,Missouri,Male,35,6,112789.21,3,0,1,1,0,3,PLATINUM,434
4072,15059628,756,Arizona,Male,24,3,103198.49,1,0,0,0,1,5,SILVER,434
4073,17311078,572,Florida,Female,31,5,86967.43,2,1,0,0,0,1,DIAMOND,675
4074,19083701,445,Illinois,Male,52,4,13601.53,2,1,0,0,0,4,GOLD,86
4075,17111242,449,Connecticut,Male,49,5,24585.12,1,1,1,0,0,4,SILVER,101
4076,19889333,613,Vermont,Female,41,7,0.0,4,1,1,0,0,2,DIAMOND,557
4077,17865490,522,Rhode Island,Male,52,2,273238.36,2,0,1,0,0,3,SILVER,577
4078,17801303,604,Nevada,Female,44,2,24820.29,3,1,1,0,0,1,GOLD,687
4079,19891736,633,Missouri,Female,30,2,15829.68,2,1,0,0,0,5,PLATINUM,605
4080,18003589,438,Texas,Male,40,5,161779.25,1,1,0,0,0,2,GOLD,972
4081,15155463,646,Connecticut,Female,33,7,173236.81,3,1,1,0,0,4,SILVER,39
4082,17271564,715,Minnesota,Male,43,4,0.0,1,1,0,1,1,5,PLATINUM,895
4083,18375905,486,Michigan,Female,35,9,113081.28,2,0,0,0,1,4,SILVER,812
4084,15243934,737,Oklahoma,Female,54,3,191741.39,1,1,1,1,0,5,GOLD,675
4085,17406306,528,Idaho,Male,42,1,166825.35,2,0,0,0,1,2,SILVER,852
4086,18994939,700,Colorado,Female,43,0,24778.27,1,0,0,1,1,5,SILVER,350
4087,15286225,432,Maine,Female,26,5,0.0,1,1,0,0,0,2,SILVER,416
4088,19285519,715,Nebraska,Female,54,4,0.0,2,1,0,0,0,1,GOLD,444
4089,16586810,775,Virginia,Male,47,2,38283.81,2,1,1,0,0,3,GOLD,589
4090,15944007,593,Maryland,Male,48,1,0.0,1,0,1,0,0,2,PLATINUM,790
4091,16422440,770,Arkansas,Female,52,8,69745.58,3,1,1,0,0,4,GOLD,53
4092,16057159,372,Mississippi,Female,18,10,0.0,1,1,1,0,1,3,GOLD,301
4093,19198884,376,Colorado,Male,37,7,28714.4,1,1,1,0,0,3,PLATINUM,764
4094,19186406,466,Iowa,Male,37,9,22779.49,1,1,1,0,0,5,GOLD,237
4095,15258564,660,Virginia,Female,44,8,79565.17,2,0,0,0,0,2,GOLD,371
4096,17297298,664,Virginia,Female,41,2,110956.17,2,1,1,1,0,4,GOLD,820
4097,17139442,583,Kansas,Female,33,6,178387.43,1,1,0,0,0,3,PLATINUM,71
4098,16882546,466,Maryland,Female,30,10,245299.16,1,0,1,0,0,2,DIAMOND,240
4099,15392352,388,Minnesota,Male,47,4,0.0,1,1,1,0,0,4,GOLD,375
4100,15653778,712,New Hampshire,Male,55,0,0.0,2,1,0,0,0,1,GOLD,543
4101,19917133,775,Montana,Male,40,7,111116.78,2,1,1,0,0,1,GOLD,313
4102,16529268,383,Alabama,Female,38,6,174000.54,1,1,0,0,0,3,PLATINUM,973
4103,18704920,675,Alaska,Female,24,10,31161.02,1,1,0,0,0,4,GOLD,110
4104,18103960,753,Nevada,Female,57,10,35629.32,1,1,1,0,0,5,GOLD,600
4105,17038512,756,Kentucky,Male,43,10,146034.93,3,1,0,1,0,1,DIAMOND,841
4106,19825999,505,Colorado,Female,46,9,0.0,2,1,1,1,0,4,GOLD,359
4107,18478374,425,Washington,Male,49,3,66134.57,4,1,1,0,0,4,GOLD,594
4108,16537781,353,Connecticut,Male,41,6,30834.36,1,1,0,0,0,2,GOLD,897
4109,17356990,421,Florida,Female,18,4,109706.96,1,0,1,0,0,5,PLATINUM,371
4110,15756484,630,Arkansas,Female,38,5,320670.39,1,1,1,0,0,4,GOLD,807
4111,15166846,763,Idaho,Female,41,1,15703.19,1,0,1,0,0,3,GOLD,496
4112,17745638,620,California,Male,46,10,0.0,4,1,0,1,0,2,SILVER,570
4113,17357376,595,Pennsylvania,Male,38,5,0.0,2,1,0,0,1,4,DIAMOND,930
4114,18152489,728,California,Female,44,3,43658.32,1,1,0,0,1,4,PLATINUM,5
4115,17720539,572,Missouri,Female,55,5,39037.91,1,1,1,1,0,3,GOLD,995
4116,19588558,544,Oklahoma,Male,43,1,188865.35,2,1,0,0,0,3,GOLD,945
4117,15543245,499,Alabama,Male,64,7,125719.19,1,1,1,0,0,4,SILVER,904
4118,17949396,485,Washington,Female,65,2,0.0,3,0,0,0,0,5,PLATINUM,905
4119,17958070,448,Maryland,Male,52,0,171676.84,1,1,1,0,0,3,PLATINUM,501
4120,19523812,644,Texas,Female,30,6,33279.54,1,1,1,0,0,3,GOLD,205
4121,16250055,738,Wisconsin,Male,35,1,70942.82,2,1,0,0,0,1,SILVER,472
4122,15216937,828,New Mexico,Male,48,7,45331.03,2,1,1,0,1,1,SILVER,829
4123,18865585,809,Kansas,Female,51,6,63271.12,3,0,1,1,0,4,SILVER,583
4124,17192947,644,Iowa,Female,43,3,160508.05,1,0,1,1,0,1,SILVER,939
4125,17532975,728,Maryland,Male,39,4,22550.98,1,1,0,1,0,1,GOLD,411
4126,15185569,453,New Hampshire,Male,29,7,9176.27,3,1,0,0,0,1,DIAMOND,332
4127,15805623,669,Utah,Male,45,10,59979.78,3,0,1,0,0,3,GOLD,833
4128,15779155,549,Mississippi,Female,18,3,77243.55,4,0,1,1,1,4,GOLD,732
4129,16111781,583,Maryland,Female,30,4,55790.57,1,0,0,0,1,5,GOLD,957
4130,19323041,567,Maine,Male,18,8,0.0,1,1,1,0,0,2,GOLD,710
4131,17246672,699,Alabama,Female,58,9,318365.59,2,1,1,0,0,2,GOLD,101
4132,17378396,840,Kentucky,Male,50,3,210919.27,2,1,0,0,0,1,GOLD,383
4133,18679773,662,Illinois,Male,41,10,130751.73,1,0,0,0,0,4,SILVER,967
4134,17246721,529,Maryland,Male,57,5,0.0,2,1,1,0,0,4,DIAMOND,542
4135,19565132,692,Wyoming,Female,60,2,87857.73,3,0,1,0,1,3,GOLD,514
4136,17582506,758,Utah,Male,23,8,110084.23,3,0,1,0,0,2,SILVER,259
4137,15921593,817,South Carolina,Female,35,1,0.0,1,1,0,0,1,5,SILVER,211
4138,15067200,687,Maine,Male,34,7,179599.18,1,0,0,0,0,4,SILVER,454
4139,17157628,850,Texas,Female,44,10,64921.64,1,1,0,0,1,2,PLATINUM,862
4140,16869714,681,Florida,Female,26,7,204047.65,2,1,1,0,0,2,GOLD,194
4141,16765166,724,Iowa,Male,40,5,0.0,3,1,1,1,0,3,SILVER,54
4142,18886750,518,Tennessee,Male,44,10,25441.64,2,1,0,1,0,3,SILVER,29
4143,19583684,770,Arizona,Male,56,5,0.0,1,1,1,0,0,2,GOLD,29
4144,19535770,461,Minnesota,Male,38,10,14263.93,1,0,1,0,0,5,SILVER,391
4145,17593038,838,Virginia,Male,43,8,131013.61,4,1,1,0,0,4,GOLD,825
4146,15443303,626,Arizona,Male,31,0,131889.22,1,1,0,0,0,5,SILVER,944
4147,19981416,361,Kentucky,Male,40,3,128692.01,2,0,0,0,0,4,DIAMOND,813
4148,19348036,413,Nevada,Female,50,3,35820.24,1,1,1,0,0,1,GOLD,174
4149,17978467,492,Washington,Female,59,3,67543.25,1,1,0,0,0,5,PLATINUM,284
4150,19566914,720,Wisconsin,Male,35,2,135077.5,2,1,1,0,0,5,GOLD,391
4151,17847827,569,North Carolina,Male,24,2,206011.56,1,1,1,0,0,3,GOLD,729
4152,19840299,704,Louisiana,Male,42,10,50583.4,1,0,0,0,0,3,SILVER,441
4153,16021714,461,Kansas,Male,35,3,78492.92,2,1,1,0,0,2,GOLD,544
4154,16369160,463,Colorado,Female,38,10,26586.74,1,0,0,0,0,4,GOLD,25
4155,19179933,554,Arizona,Male,41,3,63731.63,3,1,1,0,0,2,GOLD,448
4156,19735356,386,Rhode Island,Male,53,5,144712.93,1,1,0,1,0,4,PLATINUM,986
4157,16134350,509,Virginia,Male,36,7,13615.94,1,1,1,1,1,4,GOLD,169
4158,18327781,572,Hawaii,Male,49,3,0.0,4,0,1,0,0,5,GOLD,758
4159,16839642,429,Colorado,Female,39,8,31894.64,1,1,0,0,0,5,SILVER,108
4160,16725841,423,Nevada,Male,38,8,61505.27,2,0,1,0,0,5,DIAMOND,445
4161,17606973,586,Maryland,Male,33,4,38606.02,1,1,0,0,0,2,GOLD,847
4162,19107198,765,Texas,Female,38,2,15217.12,1,1,0,0,0,3,GOLD,224
4163,18829456,687,Minnesota,Male,42,4,11467.05,2,1,0,0,0,2,SILVER,491
4164,18305960,810,Arkansas,Male,37,6,366721.47,2,0,0,0,0,1,PLATINUM,774
4165,16994590,498,Tennessee,Female,36,5,21560.91,1,1,0,1,0,4,PLATINUM,241
4166,16544297,532,Kansas,Female,29,2,0.0,4,1,0,0,0,1,GOLD,371
4167,17297530,485,Pennsylvania,Male,32,0,198526.16,2,1,1,0,0,5,PLATINUM,843
4168,17753843,454,Vermont,Male,40,3,132084.68,4,1,0,0,0,4,PLATINUM,922
4169,16838784,596,Texas,Female,34,5,109868.52,1,0,1,0,0,4,GOLD,773
4170,15192521,719,Wisconsin,Male,30,3,7460.24,2,1,1,0,0,5,SILVER,443
4171,15323578,717,Colorado,Male,24,0,0.0,1,0,0,0,0,4,SILVER,486
4172,15477104,781,Virginia,Male,51,8,56180.19,3,1,1,0,0,4,SILVER,787
4173,17726545,614,Arizona,Female,48,10,0.0,3,1,0,1,1,2,SILVER,905
4174,17676036,838,Maine,Female,50,0,155264.7,1,1,0,0,0,2,PLATINUM,668
4175,17338097,787,Alabama,Female,35,1,29362.49,3,1,1,0,0,4,SILVER,509
4176,18751191,844,Maine,Female,26,0,0.0,3,0,1,1,0,2,SILVER,328
4177,16384206,680,Oregon,Male,29,2,0.0,1,1,0,1,0,2,GOLD,949
4178,18579190,361,North Dakota,Female,38,2,85596.29,1,0,0,0,0,2,PLATINUM,211
4179,17191468,354,Alaska,Male,20,6,0.0,1,1,1,0,0,1,PLATINUM,815
4180,17033310,454,Kansas,Male,34,9,0.0,3,0,0,0,0,2,PLATINUM,922
4181,15885224,823,Hawaii,Male,37,5,41942.76,3,1,0,1,0,4,GOLD,949
4182,15408772,776,California,Female,40,9,95030.5,2,1,0,0,1,4,SILVER,583
4183,18040280,452,Georgia,Female,32,6,0.0,2,0,0,1,1,4,GOLD,152
4184,18806832,672,Kentucky,Male,35,10,39657.44,1,1,0,0,0,2,DIAMOND,137
4185,19324096,526,New York,Male,28,9,0.0,1,0,1,0,0,5,DIAMOND,512
4186,19723261,781,Rhode Island,Female,23,3,86619.79,3,1,0,1,0,4,SILVER,546
4187,15264914,671,Alaska,Male,36,0,106646.73,3,0,0,1,0,2,PLATINUM,73
4188,15601376,405,Iowa,Female,41,2,61701.66,2,1,1,0,0,5,SILVER,897
4189,18488531,841,Nevada,Male,43,4,71320.71,1,1,0,0,0,2,SILVER,56
4190,15468952,599,Ohio,Female,28,3,41384.33,1,1,1,0,0,4,SILVER,867
4191,18247343,364,Idaho,Female,29,7,127833.2,2,1,0,0,0,4,GOLD,29
4192,15854756,593,Montana,Female,44,7,197065.7,1,1,1,0,0,2,GOLD,323
4193,19113815,643,Virginia,Female,42,2,137121.69,1,0,0,0,1,5,GOLD,882
4194,18265216,822,Rhode Island,Female,40,8,0.0,2,0,1,0,0,3,SILVER,200
4195,19032533,391,Maryland,Male,35,2,18557.51,1,1,0,0,0,2,DIAMOND,579
4196,17559091,474,Florida,Female,34,7,0.0,2,0,1,0,0,3,PLATINUM,64
4197,19637292,366,Virginia,Female,32,6,106861.38,1,1,1,0,0,4,DIAMOND,617
4198,18967804,688,Delaware,Male,44,3,0.0,1,0,0,0,1,3,DIAMOND,587
4199,17334630,447,California,Female,41,8,357518.3,1,1,1,1,1,3,SILVER,148
4200,16269110,733,Arkansas,Male,33,3,151369.88,2,1,1,0,0,1,SILVER,168
4201,17339038,557,Mississippi,Female,41,2,0.0,2,1,1,1,0,3,GOLD,13
4202,15684093,751,Louisiana,Female,38,3,115342.06,2,1,0,0,0,4,PLATINUM,330
4203,16670764,494,Michigan,Male,53,7,0.0,1,0,0,0,1,5,GOLD,593
4204,16671858,653,New Hampshire,Female,31,8,79816.25,1,1,1,1,0,1,GOLD,873
4205,16813590,626,Arkansas,Male,60,3,25137.39,1,1,1,0,0,5,GOLD,687
4206,16121397,806,California,Female,45,9,0.0,2,1,0,0,0,2,SILVER,506
4207,17204194,450,Michigan,Female,34,4,25205.41,1,1,0,0,1,5,DIAMOND,610
4208,19191905,819,Maine,Male,34,9,36209.76,2,1,1,1,0,4,DIAMOND,48
4209,18438184,457,New Jersey,Female,34,7,76483.07,1,1,1,0,0,1,DIAMOND,507
4210,19914681,668,Utah,Male,48,5,299422.13,1,1,1,0,0,4,PLATINUM,375
4211,18337073,355,Vermont,Female,48,6,147462.96,4,1,0,0,0,2,GOLD,879
4212,15104639,360,Oregon,Male,47,4,19338.06,2,0,1,0,0,2,SILVER,64
4213,19746007,665,Rhode Island,Male,47,10,42334.6,3,1,0,1,0,3,PLATINUM,89
4214,18063871,584,Kansas,Male,32,5,45281.06,3,1,0,0,0,3,GOLD,441
4215,16283695,800,Washington,Male,46,8,87745.34,1,1,1,0,0,5,SILVER,438
4216,18005570,503,Wisconsin,Female,48,2,45284.65,1,1,1,0,0,3,SILVER,57
4217,15327589,765,Wyoming,Male,39,3,134383.65,1,1,0,0,0,4,SILVER,126
4218,15195523,548,Oklahoma,Male,49,3,59136.23,4,1,1,0,0,1,SILVER,918
4219,17369544,532,Kentucky,Female,54,2,50590.19,2,1,0,0,0,4,SILVER,315
4220,15344198,461,Virginia,Male,46,10,46993.17,2,1,1,1,0,3,GOLD,629
4221,16259307,681,Montana,Male,32,5,11851.93,3,1,1,1,0,2,SILVER,586
4222,17736963,414,North Dakota,Male,55,2,0.0,1,1,1,0,0,4,PLATINUM,87
4223,19172326,505,New Jersey,Female,61,7,120216.21,1,1,0,0,0,5,GOLD,770
4224,15345884,455,Florida,Male,44,10,65723.43,4,0,1,0,1,3,SILVER,991
4225,19151080,590,New Hampshire,Female,48,3,70843.47,1,0,1,1,0,3,PLATINUM,5
4226,16609248,549,Vermont,Female,26,2,0.0,1,1,0,0,0,3,PLATINUM,488
4227,15685706,553,Montana,Female,44,1,82662.86,2,1,0,0,0,4,SILVER,207
4228,15223166,701,Arkansas,Female,37,1,56616.98,2,0,1,1,0,3,DIAMOND,412
4229,19004784,774,Nebraska,Male,41,4,87569.61,1,1,1,0,0,3,GOLD,102
4230,19047945,653,Tennessee,Female,48,9,25774.53,2,0,0,0,0,5,GOLD,171
4231,17456767,383,Georgia,Female,40,5,163161.56,2,0,1,0,1,2,GOLD,330
4232,18887236,380,Alabama,Female,47,0,116559.73,1,1,0,0,0,3,SILVER,393
4233,19410012,583,New York,Male,49,1,0.0,1,1,0,0,0,3,GOLD,300
4234,19999191,804,Delaware,Male,34,2,189318.5,2,1,1,0,0,5,SILVER,661
4235,17097335,828,South Carolina,Male,52,9,104948.7,2,1,0,0,0,3,GOLD,507
4236,18054775,495,New Mexico,Male,51,9,0.0,4,1,0,0,0,1,SILVER,147
4237,19259182,560,Illinois,Female,24,5,102026.74,1,1,0,1,0,3,DIAMOND,440
4238,19659186,630,Kansas,Male,37,10,70097.18,4,1,1,1,0,5,GOLD,289
4239,15953340,820,New Hampshire,Male,35,9,178560.87,2,0,0,0,0,1,GOLD,183
4240,19324186,739,Rhode Island,Male,37,8,61012.68,2,1,1,0,0,2,GOLD,564
4241,18625818,838,Iowa,Female,45,2,137364.83,1,1,1,0,0,5,SILVER,306
4242,19276004,545,Tennessee,Male,35,4,0.0,1,1,1,0,0,1,SILVER,251
4243,19440198,436,Delaware,Female,43,7,0.0,1,1,0,0,1,3,GOLD,648
4244,15377329,547,South Dakota,Male,48,7,0.0,1,0,0,1,0,5,GOLD,319
4245,16333605,558,New York,Male,20,9,0.0,2,1,0,0,0,4,GOLD,528
4246,16563618,718,Delaware,Female,52,4,32757.09,1,1,0,0,0,1,DIAMOND,652
4247,16150923,448,Indiana,Male,20,6,77768.91,1,1,0,1,0,4,SILVER,211
4248,18110082,468,Rhode Island,Male,20,0,27066.55,3,1,1,0,0,1,GOLD,785
4249,16879203,388,Arizona,Male,34,5,240334.15,1,0,0,0,0,1,GOLD,198
4250,19348849,565,Tennessee,Female,30,3,51820.05,2,1,0,0,0,5,SILVER,392
4251,18888704,401,Oklahoma,Male,56,2,105665.76,1,1,1,0,0,2,SILVER,628
4252,18949786,696,South Carolina,Male,37,1,69861.01,3,1,1,0,1,2,PLATINUM,451
4253,17505437,590,Wyoming,Male,55,0,0.0,2,0,0,1,0,3,PLATINUM,695
4254,16172815,615,New Mexico,Male,45,2,245737.64,2,1,0,0,0,2,GOLD,375
4255,16176014,416,New Jersey,Male,41,1,183600.08,1,0,0,0,0,5,SILVER,299
4256,15124060,641,Kansas,Female,32,7,66059.53,2,1,1,0,0,2,GOLD,452
4257,16666785,433,Mississippi,Male,25,9,108079.72,2,1,0,1,0,1,GOLD,323
4258,19234196,589,New Jersey,Female,30,2,35722.75,2,1,0,0,0,5,SILVER,425
4259,18502188,511,Utah,Male,35,5,131943.86,2,1,1,0,0,4,PLATINUM,824
4260,19883360,480,Idaho,Male,52,10,115653.47,1,1,0,1,0,1,PLATINUM,615
4261,19459294,718,Mississippi,Male,49,6,55674.71,2,1,1,0,0,5,SILVER,813
4262,16539193,540,Virginia,Male,54,5,205634.77,1,1,0,0,0,1,PLATINUM,519
4263,16227533,769,Hawaii,Male,30,10,112768.36,2,1,1,0,0,4,PLATINUM,136
4264,18226720,470,Louisiana,Male,52,2,121274.37,1,1,1,1,0,1,GOLD,311
4265,19769422,561,Idaho,Female,44,2,115574.96,1,1,1,0,1,2,SILVER,122
4266,15561402,526,Nebraska,Female,24,2,244327.25,3,0,0,0,0,4,SILVER,375
4267,17277952,647,Florida,Female,40,0,50174.9,1,1,1,0,0,2,SILVER,553
4268,17452021,846,Ohio,Female,37,0,0.0,1,0,0,1,1,3,GOLD,741
4269,17190521,796,Alabama,Male,39,5,141187.55,2,1,1,0,0,5,PLATINUM,771
4270,19791497,748,Maryland,Male,48,2,92649.95,2,1,0,1,0,3,SILVER,664
4271,15756517,833,Alabama,Male,26,7,81990.42,2,1,1,1,0,2,GOLD,443
4272,17693861,838,New Hampshire,Female,38,0,52673.76,2,1,1,0,0,4,SILVER,40
4273,17282813,653,Oklahoma,Female,57,7,47244.48,1,0,1,1,1,2,GOLD,22
4274,19338509,476,Virginia,Female,56,5,0.0,1,1,1,0,0,2,GOLD,615
4275,18630013,693,Virginia,Male,30,5,60307.72,3,1,0,0,0,4,GOLD,954
4276,18566703,708,Nebraska,Female,41,10,50878.62,1,1,1,0,0,2,PLATINUM,210
4277,16187770,512,California,Male,38,9,0.0,3,0,1,0,0,4,GOLD,440
4278,19011121,539,Tennessee,Male,56,5,20923.28,4,1,1,0,0,4,GOLD,617
4279,15609007,576,Mississippi,Female,41,9,15771.07,3,1,0,0,0,1,GOLD,680
4280,18968595,843,Kentucky,Male,38,6,78344.71,1,1,0,0,0,3,SILVER,708
4281,18116620,559,Montana,Male,42,2,180467.47,1,1,0,0,0,3,GOLD,108
4282,18525871,845,Nebraska,Female,34,1,0.0,4,0,0,0,0,5,GOLD,406
4283,15757612,680,Connecticut,Female,47,9,49066.27,1,1,0,0,0,4,PLATINUM,935
4284,18831647,663,Maryland,Female,52,9,196466.5,1,1,0,1,0,2,GOLD,393
4285,18305793,820,Nebraska,Male,31,1,23456.88,2,1,0,1,0,4,GOLD,369
4286,18799977,725,Oregon,Female,26,2,0.0,2,1,0,0,0,1,SILVER,764
4287,17202952,523,North Carolina,Female,52,6,99767.54,2,0,1,0,0,2,GOLD,417
4288,15744449,745,Washington,Female,24,7,176627.97,2,1,1,1,1,5,GOLD,306
4289,15148630,836,Florida,Female,48,9,0.0,2,1,1,1,0,3,GOLD,128
4290,19457830,623,Texas,Female,29,4,308222.75,1,1,1,1,0,4,SILVER,746
4291,19443502,835,Wyoming,Female,29,9,0.0,2,1,0,0,0,2,PLATINUM,92
4292,17312869,642,North Carolina,Female,55,8,122088.21,1,0,1,1,0,2,SILVER,439
4293,16953383,758,Tennessee,Female,32,10,117777.26,3,1,0,0,0,3,PLATINUM,51
4294,16300345,668,Montana,Male,33,9,200233.51,2,1,1,0,0,2,DIAMOND,774
4295,16376944,730,Delaware,Female,48,6,132963.83,2,0,0,1,0,4,SILVER,321
4296,18340238,529,Pennsylvania,Male,26,6,353058.83,1,1,1,0,0,2,GOLD,224
4297,15349999,730,New Jersey,Male,28,0,48497.17,1,1,0,0,0,4,GOLD,336
4298,16025850,746,Idaho,Female,21,2,73425.54,2,1,1,0,0,2,SILVER,941
4299,18163305,604,Mississippi,Male,42,8,79498.39,1,1,0,1,0,3,SILVER,387
4300,18057286,733,Kentucky,Male,52,5,29246.41,2,1,0,1,0,2,SILVER,89
4301,17699181,491,Montana,Male,32,2,208875.29,2,1,1,1,0,2,PLATINUM,915
4302,17385077,360,Missouri,Male,36,9,110702.24,3,1,1,0,0,4,GOLD,379
4303,18110679,684,New York,Female,22,10,40903.33,1,1,0,0,1,1,GOLD,493
4304,16647704,365,Wyoming,Male,32,0,88737.08,3,1,1,1,0,2,GOLD,524
4305,17564559,761,Montana,Female,49,3,0.0,1,0,0,0,0,5,GOLD,531
4306,16190529,576,North Dakota,Female,48,8,102389.61,2,1,1,0,0,5,DIAMOND,712
4307,18301095,418,North Dakota,Female,30,7,232997.52,1,0,1,1,0,5,PLATINUM,179
4308,17436669,413,Oregon,Female,45,3,91230.69,1,1,0,1,0,1,SILVER,44
4309,17888283,711,Oregon,Male,35,1,196297.37,1,0,1,0,0,1,GOLD,218
4310,18829385,575,Kansas,Male,18,0,0.0,3,0,0,0,0,1,PLATINUM,289
4311,18499428,637,Oklahoma,Male,32,7,0.0,2,1,0,0,0,4,SILVER,917
4312,18077187,539,Washington,Male,42,8,36189.81,2,1,1,0,0,1,GOLD,593
4313,15003096,474,Alaska,Female,21,7,0.0,2,1,1,1,0,1,PLATINUM,837
4314,18051884,454,Washington,Female,58,3,126569.06,1,1,1,0,0,3,GOLD,892
4315,16890675,353,West Virginia,Male,61,4,0.0,1,1,1,1,0,3,PLATINUM,427
4316,15641327,776,Ohio,Female,56,2,210888.26,2,1,1,0,0,5,SILVER,906
4317,19236409,633,Tennessee,Male,31,1,61803.39,1,0,1,0,0,2,GOLD,918
4318,16243127,660,Nevada,Female,58,4,0.0,3,1,1,0,0,5,PLATINUM,344
4319,19292239,462,New York,Female,36,6,0.0,1,1,0,0,1,5,DIAMOND,914
4320,17894696,662,Tennessee,Male,28,4,95837.69,1,1,1,1,0,3,PLATINUM,938
4321,19180535,355,Montana,Female,38,7,138949.54,2,1,0,1,0,1,GOLD,125
4322,16587711,682,Massachusetts,Male,45,2,37010.9,1,0,0,0,0,1,PLATINUM,151
4323,18754248,689,Kansas,Male,41,2,40394.47,1,1,0,0,0,4,GOLD,673
4324,18659818,801,Idaho,Male,44,4,32966.41,2,0,0,1,0,4,GOLD,853
4325,19328949,465,Idaho,Female,40,0,0.0,3,1,1,0,0,4,GOLD,139
4326,15729345,815,Missouri,Male,40,5,0.0,1,1,1,0,0,1,GOLD,216
4327,18368279,848,Georgia,Female,41,7,95719.42,3,0,1,0,0,5,PLATINUM,828
4328,19829135,478,Mississippi,Male,48,2,0.0,1,0,0,0,0,4,GOLD,319
4329,17473116,792,Nevada,Male,33,7,0.0,3,1,0,0,0,3,GOLD,87
4330,17045500,573,Missouri,Female,55,0,120201.42,2,1,0,0,0,1,DIAMOND,205
4331,16848538,628,Delaware,Female,29,4,37085.26,1,1,0,0,0,1,GOLD,693
4332,18440745,815,South Dakota,Male,56,1,57600.37,4,1,1,0,0,5,GOLD,338
4333,16580161,574,South Dakota,Male,24,7,51516.81,1,0,0,0,0,3,SILVER,737
4334,17746788,557,Maine,Male,36,3,106896.28,3,1,0,0,0,5,GOLD,605
4335,19155270,567,Idaho,Female,43,10,200295.83,1,0,0,0,0,3,SILVER,716
4336,15506968,569,New Jersey,Female,40,0,76109.27,1,1,0,0,0,1,SILVER,96
4337,15345417,594,North Carolina,Male,25,8,133441.97,1,1,0,1,0,1,PLATINUM,532
4338,17850786,807,Louisiana,Male,44,4,144547.22,1,1,0,0,0,2,PLATINUM,819
4339,15169190,736,Georgia,Female,39,9,0.0,1,0,0,0,0,5,DIAMOND,336
4340,19974846,789,Kentucky,Male,42,1,166509.76,3,1,1,0,0,4,GOLD,832
4341,17266175,442,Arizona,Female,45,7,70610.36,2,1,1,0,0,5,SILVER,995
4342,17601216,436,Connecticut,Male,35,8,54634.27,1,1,0,1,0,5,SILVER,965
4343,17846876,823,Maryland,Male,38,0,89242.18,1,1,1,0,0,1,GOLD,792
4344,16252387,354,New York,Male,27,2,31184.93,2,0,1,1,0,5,DIAMOND,76
4345,19365623,375,Vermont,Male,32,9,39582.71,1,1,0,0,0,4,GOLD,929
4346,15899672,553,West Virginia,Male,45,4,99464.1,2,1,0,0,0,5,SILVER,613
4347,19447023,663,New York,Male,33,4,67050.88,3,1,1,0,0,4,SILVER,261
4348,16892590,668,Georgia,Male,30,1,35173.15,1,1,1,1,0,5,GOLD,358
4349,15903229,453,Washington,Male,19,6,0.0,2,0,0,0,0,5,GOLD,544
4350,17144592,667,Alaska,Male,27,3,261432.12,2,1,0,0,0,1,SILVER,742
4351,18011071,607,Kentucky,Male,30,3,175910.4,2,0,0,0,0,3,PLATINUM,39
4352,19619125,446,Nebraska,Male,39,7,0.0,2,1,0,1,0,2,DIAMOND,425
4353,15179141,556,Pennsylvania,Female,43,10,23856.36,3,1,1,0,0,5,PLATINUM,93
4354,17649778,753,Virginia,Female,36,3,0.0,2,1,0,0,0,4,PLATINUM,642
4355,15599402,716,Nebraska,Female,38,7,155923.19,1,0,0,1,0,5,SILVER,242
4356,17727682,551,Indiana,Male,57,10,16053.15,1,0,1,0,0,5,PLATINUM,346
4357,15484787,427,Florida,Female,53,8,0.0,2,1,1,0,0,2,SILVER,897
4358,17367535,460,Tennessee,Female,41,8,0.0,2,1,1,0,0,1,DIAMOND,628
4359,17665075,665,New York,Male,51,9,163872.28,2,1,0,1,0,1,SILVER,995
4360,17251190,652,Kentucky,Male,47,10,22586.19,1,1,0,1,0,5,GOLD,721
4361,18080375,801,Maryland,Male,56,9,28836.7,1,1,1,1,0,4,GOLD,267
4362,18517305,555,Montana,Male,48,10,0.0,1,0,0,0,0,5,GOLD,277
4363,17703940,828,Massachusetts,Female,53,4,32047.35,4,1,1,1,1,1,PLATINUM,402
4364,15422174,762,Alaska,Female,37,9,55666.86,1,0,1,1,0,1,GOLD,582
4365,16045722,475,Wisconsin,Female,51,3,0.0,1,0,0,0,0,3,GOLD,456
4366,19767354,516,Illinois,Male,22,5,44309.68,1,1,0,0,0,2,SILVER,213
